source_path,curated_path,corpus,bank,languages_raw,has_chi_id,has_chi_tier,child_utterance_count,child_token_count,eligible_english_child_transcript,analysis_ready,exclude_reason,sha256,download_date,qc_status
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/12029.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/12029.cha,EllisWeismer,CHILDES,eng,True,True,121,912,True,True,,bee410e1a40da3931ca2d53e0bd43a754d6a9b9b9deb329c7f93278c60911aa1,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/12033.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/12033.cha,EllisWeismer,CHILDES,eng,True,True,169,1295,True,True,,2eeaed2ebcdbb90be7daebe8c2b91c4bf665bb084e4b177e1b65ae7cd6241a1a,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/12050.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/12050.cha,EllisWeismer,CHILDES,eng,True,True,185,1127,True,True,,02180a4ee76d0e428e1ac4e619b7489682880847859703e1b5d355fb244761df,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/12077.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/12077.cha,EllisWeismer,CHILDES,eng,True,True,196,1247,True,True,,42f41acb1f4d514ece7226155cdb0d812dd813e0198f2520eca35070bfe08798,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/21092.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/21092.cha,EllisWeismer,CHILDES,eng,True,True,129,1071,True,True,,d90c1711c6019398254499687e9d35c790c2e1b58597bd48093a59efd9a97a51,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/21097.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/21097.cha,EllisWeismer,CHILDES,eng,True,True,154,1257,True,True,,575c5e2934eb0313ae8005b9794d9915cb8a8b00802da7aa667af6ea4db87856,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/21102.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/21102.cha,EllisWeismer,CHILDES,eng,True,True,100,825,True,True,,cff8c8bad9507725570a156e8cf07bd2d3038c7e60ef0b95e43cf2c2fb4f7a24,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/21116.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/21116.cha,EllisWeismer,CHILDES,eng,True,True,149,1200,True,True,,a8d6656a02c809390cfd62e55084de23a1d26dd177742a14320f3c508d761cce,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/21121.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/21121.cha,EllisWeismer,CHILDES,eng,True,True,128,803,True,True,,259bdaa4858a9b93e8719020057bce34cdc60288055653e95ecaee3340f31591,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/21189.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/21189.cha,EllisWeismer,CHILDES,eng,True,True,171,1419,True,True,,e4686c4247e78ba513aafdd0d591828c7835cdb245a9a5aa058d471911ab1f90,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/21191.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/21191.cha,EllisWeismer,CHILDES,eng,True,True,134,1067,True,True,,af8bb578a997a089dddb868bbe8e9519127a6da03ebc4bae92dd8995ebc602c1,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22086.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22086.cha,EllisWeismer,CHILDES,eng,True,True,170,970,True,True,,11e5bc7f99de3cf8e317ccb4821632db5953e7d834cf277d7e7a12b54930f1ee,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22089.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22089.cha,EllisWeismer,CHILDES,eng,True,True,133,966,True,True,,5ea2d51bbb208cecbfc36b5a83baaf0efd5d24454f9d3cdb506d7bd9f9221a67,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22093.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22093.cha,EllisWeismer,CHILDES,eng,True,True,88,362,True,True,,57377dbfe849b7b5c6c666823c9b416dcd5e3441d8a4bfd9d701bd36aaf2b6a3,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22103.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22103.cha,EllisWeismer,CHILDES,eng,True,True,135,1003,True,True,,ab000279855a47a201d56893144f8b1ad84aa18f580a0069c1f47b8fe974121f,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22104.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22104.cha,EllisWeismer,CHILDES,eng,True,True,174,1200,True,True,,4860f669f6cf583a5181b943ba6cec537cbf28e6c22902b4762b2a1762b0483d,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22109.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22109.cha,EllisWeismer,CHILDES,eng,True,True,112,658,True,True,,63291f064e6e80d873f6c2979483acf5837a05105c343369823f7f25c5a990bb,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22120.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22120.cha,EllisWeismer,CHILDES,eng,True,True,69,533,True,True,,0aa12e98728a2750637aa59921bd7a16872b77c5bc7c5c038e7a4f1ef043886f,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22128.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22128.cha,EllisWeismer,CHILDES,eng,True,True,203,1022,True,True,,c1c6a21385a1cc6500141e81f55723aae185524ecc526d25ca028463f48ebf0e,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22140.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22140.cha,EllisWeismer,CHILDES,eng,True,True,127,1022,True,True,,9a4a6665c8ac451fd1982f1906d290810d969f6fddfdceae1ad0645d009938ac,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22148.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22148.cha,EllisWeismer,CHILDES,eng,True,True,111,826,True,True,,e36567fc6c40d7e29db28b2d419cd9943933b34ef0b208f32349c62fad9521de,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/54int/22192.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/54int/22192.cha,EllisWeismer,CHILDES,eng,True,True,139,912,True,True,,e2b1f0054aecd44b33dfbff5a11bbd2fe4cae9484b4b949de63e0128844b10a0,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/11006.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/11006.cha,EllisWeismer,CHILDES,eng,True,True,98,729,True,True,,e1a032036f9a804585945782c1e7398ac93341c203cdba0d95df5a8eeb8c9eab,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/11013.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/11013.cha,EllisWeismer,CHILDES,eng,True,True,136,794,True,True,,a04aff5b32dcb08ca3376d71be1d8353c5fe7c5ac69c86f5b248c7c173263099,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/11023.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/11023.cha,EllisWeismer,CHILDES,eng,True,True,110,529,True,True,,0746b8a1f14e31753cce583315f16c6446ecd0cec10a7d6b7f962845f33a6531,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/11025.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/11025.cha,EllisWeismer,CHILDES,eng,True,True,86,678,True,True,,bc530633152b1ae2f6f9a174f2f1d2aee7a9bee755a472e38095e5b2e87fae10,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/11051.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/11051.cha,EllisWeismer,CHILDES,eng,True,True,109,320,True,True,,c400d0413c7b57f99f58066e5ceecc3591ac6303ec0a616c0ce1cad956cbcec1,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/11055.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/11055.cha,EllisWeismer,CHILDES,eng,True,True,95,620,True,True,,a8f484c9a4eeaae99e830e323d7cf73897c91469c60dcda5b9370384bc052520,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/11057.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/11057.cha,EllisWeismer,CHILDES,eng,True,True,92,644,True,True,,3390e39eb811aaa276ac4906a79584667bdc0d8c67594dda730a1725a8d018a4,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12003.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12003.cha,EllisWeismer,CHILDES,eng,True,True,104,779,True,True,,e7596a9f143edf78bc625f890d65d495cf526e34084b4007daae78a2a285a06f,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12004.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12004.cha,EllisWeismer,CHILDES,eng,True,True,84,611,True,True,,2da6f4afddb316ef913c2649e33654c7b3b2f457bb83b661af950622e745eeca,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12007.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12007.cha,EllisWeismer,CHILDES,eng,True,True,156,1472,True,True,,62eced725846384d1ad6b8fb278c1a8a319b86ec419a30447438df1026bedaa2,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12008.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12008.cha,EllisWeismer,CHILDES,eng,True,True,128,581,True,True,,98875e5bf6faf5b73fa76555d94ac8a921b40eba515bac328786898deca47424,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12011.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12011.cha,EllisWeismer,CHILDES,eng,True,True,128,810,True,True,,36d9b3ebf1fd3f1863ca579cced720621e7126a5f6a6c9f234a41842aa082e43,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12015.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12015.cha,EllisWeismer,CHILDES,eng,True,True,114,430,True,True,,7afb84a30c23bff111432a9e45a6f53a581b16d5aef31425c390ff44f5f68916,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12029.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12029.cha,EllisWeismer,CHILDES,eng,True,True,90,727,True,True,,cd3574c203cebb50566cd3657bf5dc84c0846830eaab7cfaa7dc24cad874a6ff,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12033.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12033.cha,EllisWeismer,CHILDES,eng,True,True,212,1433,True,True,,fc601d3ef7693ad83f4fe8b8cfe43c22ba6e373f90168edb266a7b11c85e609b,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12037.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12037.cha,EllisWeismer,CHILDES,eng,True,True,146,793,True,True,,0969ae28437a23895a9de7e3b5242ef5c254fc7415bf0a1ed1e89885d0540bc9,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12050.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12050.cha,EllisWeismer,CHILDES,eng,True,True,111,1001,True,True,,096de9a28ed5c0ea4682309ac5e981c35287ce074fc58a25dec036a532ce7e29,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12061.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12061.cha,EllisWeismer,CHILDES,eng,True,True,139,657,True,True,,b841f81bf0d2081b375d785cabd254378ef8984a1e887df92f9e73248410c48d,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12071.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12071.cha,EllisWeismer,CHILDES,eng,True,True,138,1092,True,True,,3f907638f024adcd6746073fdb8b48c3e28b3b94beedffb744343d1c394909bd,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/12077.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/12077.cha,EllisWeismer,CHILDES,eng,True,True,97,746,True,True,,9303c3858860cef81a297e480ebf4aa1c8a8314590229b2fb5b361e4a971cbe7,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/21092.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/21092.cha,EllisWeismer,CHILDES,eng,True,True,126,608,True,True,,6ee9a5aca096d6281d513f1c8d3e70da48f3161ee7f8255088b257f171922364,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/21097.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/21097.cha,EllisWeismer,CHILDES,eng,True,True,162,1330,True,True,,badf9a8be3dbca889e4b8af814f2c105dc8924e8546deb102aeed5700b49eb29,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/21116.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/21116.cha,EllisWeismer,CHILDES,eng,True,True,120,568,True,True,,d3ca14f291f71b4360edc2c6bfe35ded02d286da6e18eb54feb3fe849a1e83f9,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/21121.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/21121.cha,EllisWeismer,CHILDES,eng,True,True,127,578,True,True,,6e3e4e87ea1e7d34b2ba385b318cd46f7932936054d98bbdb2a6110ff2c7d6ed,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/21160.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/21160.cha,EllisWeismer,CHILDES,eng,True,True,212,1408,True,True,,8d32a9a131396631bb61a3a28dce23f31bcf5c4326cd2844886876f6263def7e,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/21189.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/21189.cha,EllisWeismer,CHILDES,eng,True,True,148,932,True,True,,8d8523b3ad8e166483ca5e647ca1416540f1ef47cbe95f13cc8a444dcec084d6,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/21191.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/21191.cha,EllisWeismer,CHILDES,eng,True,True,132,611,True,True,,ecf9b3bba189f46975b96952401659a8efe660fcc600bcc5e3540c444f12d043,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22093.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22093.cha,EllisWeismer,CHILDES,eng,True,True,119,693,True,True,,6fd696fdb7bf214ccdc05fddee218f329b238748c77236d0179d2fc8dc2d9e24,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22102.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22102.cha,EllisWeismer,CHILDES,eng,True,True,119,562,True,True,,38d3a90a7ab77825dc8ecb7cbfac7bc11a4d6bf2b6e7ef202ee8d37c321ed1f7,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22103.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22103.cha,EllisWeismer,CHILDES,eng,True,True,96,658,True,True,,12b24ca6c65b0e8566d445fc6109ad5b3b12bb2a241884cdf7c8d0795ddc364b,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22104.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22104.cha,EllisWeismer,CHILDES,eng,True,True,118,727,True,True,,d06831293f5046235ac422aca8b13292bfaaf3b07f7663de6a236f9155c2d3be,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22118.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22118.cha,EllisWeismer,CHILDES,eng,True,True,126,613,True,True,,7d456c3b677e10db3311be9a06944f3f553c8c72666bde7b541d382ea01c40d0,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22120.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22120.cha,EllisWeismer,CHILDES,eng,True,True,126,549,True,True,,9cb34ddd26d72e02218b74023dafe447dc5c7035edb3f7282cc23bd51997b39e,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22128.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22128.cha,EllisWeismer,CHILDES,eng,True,True,219,1018,True,True,,02697de3517286d460b4f9605387de441b4a77ce1520a8019ec2b77696e68038,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22140.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22140.cha,EllisWeismer,CHILDES,eng,True,True,158,928,True,True,,684c617f8a3bb3e3095d32d2be283c4be354323e9ad3726fd6f2e499d13813b1,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22141.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22141.cha,EllisWeismer,CHILDES,eng,True,True,101,290,True,True,,f44866e37d166c8c362dd950011119948ab0d16f7db3cf0cbce3a5a5dd03bd4d,2026-05-31,pass
data/raw/talkbank/CHILDES/EllisWeismer/download_2026-05-31/TD/66conv/22148.cha,data/curated/english_child_transcripts/EllisWeismer/download_2026-05-31/TD/66conv/22148.cha,EllisWeismer,CHILDES,eng,True,True,191,997,True,True,,09bd100cb0adc313ff7c86e44a4279473b1d385e905062b9d26b382b8b5ddcf8,2026-05-31,pass
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/41702il-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/41702il-l.cha,Gillam,CHILDES,eng,True,True,44,391,True,False,,0e09653dc89397e07137f1f6039ae67a6bb88c36597f49ef58078f21b2388a28,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/54459pa-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/54459pa-l.cha,Gillam,CHILDES,eng,True,True,41,313,True,False,,234674a32294f093202b561af4f37b8a1649e82fb7d2e4f969efe926e5f9dd65,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/54498pa-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/54498pa-l.cha,Gillam,CHILDES,eng,True,True,30,318,True,False,,1dbfb0b0a96c651921e693c638f97bb6831b30e6b7975c1b1bf44ebb50ce30b6,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/54833ma-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/54833ma-l.cha,Gillam,CHILDES,eng,True,True,13,79,True,False,,6adfc552c9d605bb79207c2777c0bfddf00966cce279fab200bae5e1f5962dbf,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/54942co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/54942co-l.cha,Gillam,CHILDES,eng,True,True,35,307,True,False,,757382e6184de3a78b911c48c040ff1ac06f9f3d32886c3161de3272ba794675,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/55638co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/55638co-l.cha,Gillam,CHILDES,eng,True,True,44,470,True,False,,1e10bed74ec342942261741abcc77cd325ddd3d20a7ee5ce490fc0376a76addd,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/55713tx-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/55713tx-l.cha,Gillam,CHILDES,eng,True,True,31,263,True,False,,250277460b5bde9468a17bf936a8acb0298d93439f5c9932a81212428c6452f3,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10f/55718tx-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10f/55718tx-l.cha,Gillam,CHILDES,eng,True,True,30,250,True,False,,ef8e24ce825e04d2f688223e117dcd120ebc74bae38846670550ff57bacba4c3,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/46768nj-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/46768nj-l.cha,Gillam,CHILDES,eng,True,True,58,557,True,True,,d9d5f7abc93cb2fadffc20638518131f0d84d9745e4a210160309384c727d3d3,2026-06-01,pass
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/48557va-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/48557va-l.cha,Gillam,CHILDES,eng,True,True,34,299,True,False,,e61f06b85a5c7b5f804673ebe8084b0e4cbe17b94d3fbda9af6f07a8b6f055b2,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/54458pa-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/54458pa-l.cha,Gillam,CHILDES,eng,True,True,18,140,True,False,,40b96a336666b46be29d2c9d1b3c5374993b575edffd7020e44fed5668e300a0,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/54500pa-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/54500pa-l.cha,Gillam,CHILDES,eng,True,True,88,913,True,True,,82a1a626dfd804563d1ed5ff56c762022fb2d1af8fd6393b8530dbf384733032,2026-06-01,pass
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/54503pa-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/54503pa-l.cha,Gillam,CHILDES,eng,True,True,23,192,True,False,,ef50a5042d5c71ee564dbc7dad2f3a4c0a5c051967b42a6ee7f1632087716958,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/54506pa-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/54506pa-l.cha,Gillam,CHILDES,eng,True,True,38,443,True,False,,5089a7587006e42086720bb7d54121b68eb232f4165ab047ecdbd71662c3a271,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/54937co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/54937co-l.cha,Gillam,CHILDES,eng,True,True,44,494,True,False,,ecfb4d2f213825564c00dc3b384eac34d6754968ea07e65d36063a268244708f,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/55640co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/55640co-l.cha,Gillam,CHILDES,eng,True,True,21,218,True,False,,e3142bfa36e3a8655d55560b7f3d07bc89731b0dc1fddbdf6254e5e9347b29f7,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/55642co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/55642co-l.cha,Gillam,CHILDES,eng,True,True,46,357,True,False,,bb06a1bc79cb0c071b2ee1df7b98ad547e01980985536f2ce1a054655a801b1d,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/55645co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/55645co-l.cha,Gillam,CHILDES,eng,True,True,79,753,True,True,,a6640007418534e3309d8aba844a3a45ab0ab493b0ff85f6a5d9e15b8cdc7776,2026-06-01,pass
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/55646co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/55646co-l.cha,Gillam,CHILDES,eng,True,True,42,316,True,False,,044457cd2be0911fcf4854780d7be195b9189c114848d47b1a4b928d41bd5468,2026-06-01,eligible_short_sample
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/55650co-l.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/55650co-l.cha,Gillam,CHILDES,eng,True,True,64,443,True,True,,3477d4111ea9da4d5e4b8868b9fdf030fb110e09b614790294f60dae5769fd9c,2026-06-01,pass
data/raw/talkbank/CHILDES/Gillam/download_2026-06-01/SLI/10m/55736fl.cha,data/curated/english_child_transcripts/Gillam/download_2026-06-01/SLI/10m/55736fl.cha,Gillam,CHILDES,eng,True,True,34,246,True,False,,95871121c088ffd29f8b917a8f13f5c10b387e7ec22254807dba78dbbe2e03cb,2026-06-01,eligible_short_sample
